Experience,Education,Location,Job_Title,Skills,Salary
14,PhD,Delhi,Backend Developer,Django,1394529
8,Bachelor,Delhi,Backend Developer,React|Java|JavaScript,941289
3,Master,Delhi,ML Engineer,JavaScript|Flask|SQL,822061
9,PhD,Hyderabad,DevOps Engineer,Flask,1128093
6,PhD,Bangalore,Data Scientist,Java|Flask|Node.js,1026814
2,PhD,Chennai,Frontend Developer,CSS|SQL,684550
10,Bachelor,Bangalore,Frontend Developer,Java|HTML|Flask,1028017
14,Bachelor,Mumbai,Data Scientist,Node.js,1326807
0,Master,Delhi,Frontend Developer,Flask|Python,497695
4,Bachelor,Bangalore,Backend Developer,CSS|Node.js|React|Java,736339
12,Bachelor,Mumbai,Software Engineer,Node.js|Python,1138812
6,Bachelor,Bangalore,Software Engineer,Django|Python|JavaScript,786152
9,Master,Chennai,Web Developer,Java|JavaScript,1048763
1,Master,Delhi,DevOps Engineer,JavaScript|SQL,637550
13,PhD,Bangalore,Web Developer,Flask|SQL|CSS,1358027
3,PhD,Delhi,Web Developer,Node.js|HTML,744086
15,Master,Delhi,Software Engineer,Node.js|Java|Django,1400717
6,Bachelor,Bangalore,Software Engineer,C++|Django,741434
12,Master,Hyderabad,Data Scientist,React|HTML|Java|JavaScript|CSS,1381116
14,PhD,Pune,Data Scientist,SQL|JavaScript|Python|Django|HTML,1557980
13,PhD,Chennai,Web Developer,Python|C++|CSS,1374760
14,PhD,Hyderabad,Data Scientist,Django|HTML|JavaScript|SQL,1543811
4,Master,Pune,Data Scientist,C++|React|Node.js|Flask|CSS,903628
7,Bachelor,Delhi,Frontend Developer,Java|Python,841035
5,Master,Bangalore,DevOps Engineer,Django|CSS,867252
3,PhD,Mumbai,Data Scientist,C++|JavaScript|HTML|Django|CSS,901520
0,Master,Hyderabad,ML Engineer,Django|JavaScript|C++,626477
11,Bachelor,Chennai,Software Engineer,HTML|C++|Java,1086099
0,PhD,Delhi,DevOps Engineer,Django|React|C++|Node.js,661992
3,Bachelor,Mumbai,Frontend Developer,C++|Flask|JavaScript|Python,640976
8,PhD,Mumbai,ML Engineer,Java|Flask|Python|HTML,1218670
0,Bachelor,Chennai,Frontend Developer,C++|Flask|HTML|Java|SQL,505394
4,PhD,Bangalore,Software Engineer,HTML|React|JavaScript|Flask,856785
8,Master,Hyderabad,Data Scientist,React|CSS|C++|Python,1090156
8,Master,Hyderabad,DevOps Engineer,Flask|Python,1023441
9,Bachelor,Delhi,Frontend Developer,React|Django|Python|Java|SQL,1046472
11,Bachelor,Pune,Backend Developer,Java|C++|Flask|CSS,1142038
4,PhD,Chennai,DevOps Engineer,Django,830780
3,PhD,Hyderabad,ML Engineer,Node.js|SQL|Django|Java|Python,941130
11,PhD,Hyderabad,Web Developer,React|Django|HTML|JavaScript|C++,1298440
1,Master,Hyderabad,Backend Developer,Java|Flask|JavaScript,578339
5,Bachelor,Delhi,DevOps Engineer,Django|CSS,763044
0,Master,Pune,Software Engineer,Django|JavaScript|HTML,502691
8,Bachelor,Bangalore,DevOps Engineer,JavaScript|React|Flask|CSS|Node.js,1045705
6,Master,Delhi,ML Engineer,C++,924372
2,Master,Mumbai,ML Engineer,Node.js|React|C++|Python,759376
0,Master,Delhi,Software Engineer,SQL|C++|React|CSS,512376
13,PhD,Chennai,Backend Developer,Node.js|React,1350702
5,Master,Pune,Web Developer,JavaScript|Flask|SQL|C++|Django,855986
1,PhD,Hyderabad,Backend Developer,Node.js|Java|HTML|SQL|React,731895
1,PhD,Pune,DevOps Engineer,React|SQL|HTML|Django,741897
11,PhD,Pune,Web Developer,JavaScript|Flask|Python|C++,1263449
4,PhD,Mumbai,ML Engineer,HTML,890549
6,PhD,Delhi,Data Scientist,JavaScript|CSS|React,1049542
15,Bachelor,Delhi,ML Engineer,Python|Django|HTML,1462468
13,Master,Pune,Backend Developer,Django,1262284
12,Bachelor,Mumbai,DevOps Engineer,Flask|SQL|Java|Node.js|Python,1281052
4,Bachelor,Hyderabad,Web Developer,Java|Python|C++|Django,708263
1,Master,Pune,Backend Developer,Python|C++|CSS|HTML,633430
2,Bachelor,Chennai,ML Engineer,CSS,611446
0,Master,Delhi,Backend Developer,SQL|HTML|Java,534732
4,PhD,Bangalore,ML Engineer,Java|Django|JavaScript,951796
6,PhD,Mumbai,DevOps Engineer,React|HTML|JavaScript|C++,1033950
9,Master,Delhi,ML Engineer,Java,1102906
14,Master,Hyderabad,Frontend Developer,CSS|Django|SQL|Python|C++,1420452
14,Master,Hyderabad,Frontend Developer,Django|React|Java,1382795
6,Bachelor,Bangalore,Backend Developer,Node.js|SQL|React|Python|CSS,869943
0,Bachelor,Mumbai,Frontend Developer,React,391119
11,Master,Chennai,Frontend Developer,Python|C++,1178130
4,Master,Bangalore,Web Developer,Python|JavaScript|Node.js|Java,809400
2,PhD,Pune,DevOps Engineer,Java|JavaScript|HTML,783064
11,Master,Mumbai,Web Developer,HTML,1153598
7,Bachelor,Hyderabad,Software Engineer,HTML|Django,825951
3,Master,Chennai,Backend Developer,Node.js|C++|Java|React,759935
6,PhD,Hyderabad,Backend Developer,Python|HTML|Node.js|C++,977522
11,PhD,Pune,Data Scientist,React,1299770
9,Master,Bangalore,Software Engineer,Node.js|Java|CSS|Django|Flask,1097167
1,Master,Bangalore,DevOps Engineer,React|Node.js,610306
1,Bachelor,Mumbai,ML Engineer,HTML|SQL|Node.js|Java,624824
1,Bachelor,Delhi,Frontend Developer,Node.js|JavaScript,462034
7,Bachelor,Pune,DevOps Engineer,Node.js|Python,915471
2,Master,Pune,Data Scientist,C++|HTML|Django|Flask,766586
1,PhD,Mumbai,Data Scientist,React|HTML|CSS|Flask|Django,789031
6,PhD,Chennai,DevOps Engineer,HTML|Django|JavaScript|Python|Flask,1053520
0,PhD,Hyderabad,Frontend Developer,HTML|JavaScript,586301
1,Bachelor,Mumbai,Frontend Developer,Django,440159
8,Master,Bangalore,ML Engineer,Python|Django|React|HTML,1143015
3,Bachelor,Pune,Data Scientist,React|HTML|Python,696739
1,PhD,Chennai,Backend Developer,C++|Java|Python|React|HTML,733960
4,Bachelor,Hyderabad,Frontend Developer,Node.js|Flask|CSS|JavaScript,707105
9,Bachelor,Hyderabad,Web Developer,Node.js|CSS|Django|HTML,1003052
8,PhD,Bangalore,Software Engineer,Node.js|CSS|HTML|Flask,1078429
10,Master,Chennai,Frontend Developer,Django,1093047
10,PhD,Hyderabad,ML Engineer,SQL,1229318
9,PhD,Delhi,Frontend Developer,Flask|CSS|Java|HTML,1176306
11,PhD,Pune,Software Engineer,Node.js|Java|Python|SQL,1258037
3,Master,Mumbai,Software Engineer,SQL|Python,674843
10,Master,Delhi,Backend Developer,HTML,1090687
13,PhD,Mumbai,ML Engineer,Node.js|Flask|CSS|Django,1489356
11,PhD,Pune,ML Engineer,Flask|Java,1345838
5,Bachelor,Delhi,Backend Developer,Flask|C++|Python|React,766862
12,PhD,Pune,DevOps Engineer,Java,1328345
0,PhD,Bangalore,ML Engineer,SQL,648689
3,Bachelor,Delhi,ML Engineer,Java,672163
14,PhD,Delhi,Backend Developer,C++|Java|HTML|React,1451018
12,PhD,Pune,Data Scientist,JavaScript|Flask|HTML|CSS,1419963
15,PhD,Chennai,DevOps Engineer,React|Flask|Python|Node.js,1598851
1,Master,Chennai,ML Engineer,Django|C++|Flask|Python|HTML,751693
15,Master,Bangalore,Data Scientist,HTML|C++|Java|SQL|Node.js,1569382
7,PhD,Hyderabad,DevOps Engineer,Django,1042865
15,Master,Mumbai,ML Engineer,HTML|Java,1496893
11,Master,Mumbai,Backend Developer,CSS|Node.js|Java|Flask|C++,1226149
11,Master,Pune,Web Developer,Python|C++|Django|CSS|React,1232654
10,Master,Chennai,ML Engineer,Django,1167201
15,Bachelor,Pune,ML Engineer,React|CSS|Django|Java|C++,1481048
3,Master,Bangalore,DevOps Engineer,SQL|React|Java|Node.js|Django,831712
1,Bachelor,Bangalore,Web Developer,JavaScript|Node.js|React|Java,530417
15,PhD,Mumbai,Backend Developer,SQL|C++,1474641
2,PhD,Chennai,ML Engineer,CSS|SQL|Node.js|Python|Flask,858813
13,PhD,Chennai,Software Engineer,Django,1306996
7,PhD,Chennai,ML Engineer,Django,1058187
3,Bachelor,Delhi,Backend Developer,Flask|Node.js|CSS,648452
10,PhD,Bangalore,Software Engineer,CSS,1138626
5,Master,Bangalore,Data Scientist,C++|CSS|JavaScript|SQL|HTML,956129
13,PhD,Delhi,ML Engineer,Python|Flask,1459160
0,Master,Pune,ML Engineer,JavaScript|Django|HTML|Flask|Python,686418
4,PhD,Pune,Software Engineer,HTML|C++,805134
8,Bachelor,Mumbai,Software Engineer,HTML|C++|Python|React,910230
7,Master,Chennai,Backend Developer,Node.js,885124
0,Master,Bangalore,ML Engineer,Node.js|React,617323
3,PhD,Chennai,Web Developer,Node.js,726191
3,PhD,Chennai,Data Scientist,Node.js|C++,829898
6,Master,Hyderabad,Backend Developer,Node.js,849833
4,Bachelor,Hyderabad,Backend Developer,JavaScript,652641
12,Master,Bangalore,Web Developer,JavaScript|Python|HTML|SQL|Java,1279914
12,PhD,Hyderabad,Data Scientist,Java|Python,1378075
14,Bachelor,Mumbai,Web Developer,CSS,1243604
1,Bachelor,Pune,Data Scientist,Django|Flask|JavaScript|HTML|Python,624592
10,Bachelor,Chennai,Frontend Developer,Flask|Python|CSS|Django|JavaScript,1078141
2,PhD,Chennai,Web Developer,Django|Node.js|C++|HTML|Java,777032
14,PhD,Mumbai,Software Engineer,JavaScript|Python|CSS,1410117
1,Bachelor,Mumbai,Web Developer,SQL,471791
0,Master,Chennai,Frontend Developer,JavaScript|Django|React|SQL,538916
6,Bachelor,Hyderabad,Web Developer,React|Java|Flask|SQL,830265
9,Bachelor,Pune,Software Engineer,Node.js|HTML|Flask|Java|SQL,1016159
0,PhD,Delhi,Data Scientist,Node.js,643943
9,PhD,Bangalore,ML Engineer,Node.js,1178932
4,Bachelor,Chennai,Data Scientist,SQL|JavaScript|Flask,775302
6,PhD,Mumbai,DevOps Engineer,HTML|C++|CSS|React|Python,1072834
8,Bachelor,Mumbai,Frontend Developer,Django,858908
9,Master,Chennai,Frontend Developer,React|HTML|Django|SQL|JavaScript,1105817
3,Bachelor,Delhi,Backend Developer,CSS|HTML|Flask|Django,654265
1,PhD,Delhi,ML Engineer,HTML|Django|C++|React|Java,821861
2,Bachelor,Delhi,Data Scientist,C++|Python|Django|Node.js,656338
2,Bachelor,Bangalore,ML Engineer,JavaScript|C++,639557
9,Master,Chennai,Data Scientist,SQL|React|Python|Django|Flask,1180422
2,PhD,Hyderabad,Data Scientist,C++|Java|React|HTML,809283
14,Bachelor,Pune,Data Scientist,CSS|JavaScript|Java|SQL,1390197
12,PhD,Hyderabad,Backend Developer,CSS|Node.js|HTML|JavaScript|Python,1377452
9,Bachelor,Delhi,DevOps Engineer,C++|CSS|JavaScript|SQL|Node.js,1099398
2,Master,Mumbai,Backend Developer,Node.js|JavaScript|Django|CSS,672159
6,PhD,Mumbai,Frontend Developer,Flask,886013
4,Master,Chennai,Backend Developer,Python,726490
7,Master,Hyderabad,DevOps Engineer,HTML,969649
2,PhD,Delhi,Frontend Developer,React|C++|CSS|Python,749317
6,Master,Pune,Web Developer,SQL,835927
9,Master,Mumbai,Software Engineer,Python|Django|JavaScript|HTML,1064328
9,Bachelor,Chennai,Web Developer,Node.js|React,943427
8,PhD,Pune,Frontend Developer,JavaScript|Java|Python|React,1116925
0,Bachelor,Bangalore,Data Scientist,Node.js|JavaScript|Flask|HTML|C++,594519
9,PhD,Bangalore,ML Engineer,Django,1198040
15,Bachelor,Pune,Backend Developer,JavaScript|CSS|Flask,1352460
11,Master,Bangalore,DevOps Engineer,Flask|Node.js,1226967
7,Bachelor,Hyderabad,Frontend Developer,C++,796636
15,Bachelor,Mumbai,Software Engineer,C++,1271465
10,Master,Chennai,Frontend Developer,Flask,1083892
5,PhD,Hyderabad,Backend Developer,CSS|SQL|React|Java|Django,964057
10,Master,Delhi,Data Scientist,SQL|CSS|React|Node.js|Flask,1241085
5,Bachelor,Delhi,Data Scientist,HTML|Django|Java|React|CSS,879660
5,Bachelor,Hyderabad,Backend Developer,HTML,719316
2,Master,Bangalore,Frontend Developer,Java|Flask,619842
11,Master,Delhi,Software Engineer,Python|Flask|C++|CSS|Node.js,1200453
13,PhD,Delhi,Backend Developer,SQL|HTML|Flask|CSS,1424589
15,Bachelor,Delhi,Backend Developer,CSS|JavaScript|React,1346028
6,Master,Hyderabad,ML Engineer,React|SQL|CSS,989919
7,PhD,Hyderabad,DevOps Engineer,React|Java,1031814
14,PhD,Mumbai,Web Developer,C++|Java|JavaScript|Django|HTML,1471907
11,PhD,Bangalore,ML Engineer,Node.js|SQL|CSS|Python,1383101
13,Bachelor,Chennai,Data Scientist,C++,1265059
6,PhD,Chennai,Frontend Developer,React|JavaScript|Django|SQL|Python,1022595
14,Master,Chennai,ML Engineer,CSS|HTML|JavaScript|Django|C++,1522745
13,PhD,Bangalore,Software Engineer,HTML|Django|SQL,1368496
2,Master,Chennai,Software Engineer,Node.js|HTML|CSS|Python,638760
0,PhD,Chennai,Backend Developer,Django|SQL,583651
13,PhD,Delhi,Frontend Developer,C++|Flask,1345077
13,Bachelor,Hyderabad,DevOps Engineer,Java|Node.js,1268714
12,PhD,Mumbai,DevOps Engineer,JavaScript|Node.js|Django|Java|Python,1435289
14,Master,Pune,Backend Developer,Java|Django|CSS|Python,1412124
15,Master,Pune,Backend Developer,HTML|JavaScript,1406445
14,Bachelor,Pune,Software Engineer,Django|JavaScript,1236514
15,Bachelor,Pune,Frontend Developer,HTML,1310320
10,Bachelor,Bangalore,Software Engineer,React|C++,1005980
7,PhD,Hyderabad,Data Scientist,Python|Java,1062656
0,Bachelor,Bangalore,Software Engineer,HTML|Python|Node.js,409241
11,Bachelor,Bangalore,DevOps Engineer,CSS|Python,1150943
15,PhD,Hyderabad,DevOps Engineer,SQL|Python|CSS|Flask|Java,1610044
15,Master,Bangalore,Data Scientist,CSS|Flask|JavaScript,1495330
8,PhD,Bangalore,Data Scientist,SQL,1118399
9,Bachelor,Chennai,Data Scientist,Node.js|SQL|Java|React|C++,1099807
6,Bachelor,Delhi,ML Engineer,Node.js,839865
10,Master,Bangalore,DevOps Engineer,CSS|Python,1167497
9,Master,Delhi,Frontend Developer,Python|HTML|React,1080379
6,Bachelor,Pune,DevOps Engineer,SQL|Django,838775
7,PhD,Pune,Backend Developer,HTML,968149
0,Master,Chennai,Backend Developer,React|Node.js,528165
7,Bachelor,Chennai,Software Engineer,JavaScript|React,823928
3,Bachelor,Pune,ML Engineer,React|Flask|Java|Node.js|HTML,764055
4,Master,Pune,ML Engineer,C++,831589
7,Bachelor,Bangalore,Backend Developer,Java|Flask|CSS|Django|JavaScript,940079
2,Bachelor,Bangalore,Web Developer,Java,534453
6,PhD,Mumbai,Backend Developer,CSS,896479
0,Bachelor,Chennai,Data Scientist,Python|React|JavaScript|CSS|SQL,575328
3,PhD,Pune,Web Developer,SQL|Java,759961
5,PhD,Chennai,DevOps Engineer,Java,908972
0,PhD,Bangalore,ML Engineer,React|CSS|SQL|Python,733917
15,PhD,Chennai,ML Engineer,Java|Flask,1560438
11,PhD,Hyderabad,DevOps Engineer,HTML|JavaScript,1279067
12,Master,Hyderabad,Data Scientist,C++|Django|CSS|Flask|JavaScript,1363213
10,PhD,Chennai,DevOps Engineer,Flask|HTML|Python|Node.js,1296062
6,Master,Pune,Frontend Developer,CSS|Java|C++,884427
7,PhD,Delhi,Web Developer,SQL|Python|Java,1015211
9,Bachelor,Hyderabad,DevOps Engineer,Django,982261
11,Master,Chennai,Data Scientist,HTML|C++|Flask|Python|Django,1326994
15,Master,Bangalore,Backend Developer,Python|JavaScript|Node.js|Flask|C++,1486419
5,Master,Chennai,Software Engineer,HTML|Django|Flask,795386
7,Bachelor,Pune,DevOps Engineer,React|HTML,885838
6,Bachelor,Pune,Data Scientist,CSS|Java|React|C++,923552
6,PhD,Mumbai,ML Engineer,React|Flask|Java|C++,1082700
11,Master,Delhi,Backend Developer,HTML|JavaScript,1171344
13,Bachelor,Pune,Web Developer,React|CSS|C++|HTML,1244929
8,Master,Chennai,Data Scientist,Java|HTML,1071648
2,Bachelor,Delhi,Software Engineer,Java|Python|Flask|CSS,585004
5,PhD,Bangalore,ML Engineer,Node.js|CSS|Flask|Python,1002368
7,Master,Chennai,DevOps Engineer,Node.js,937523
8,PhD,Pune,Data Scientist,SQL|Node.js|C++|Flask,1165427
4,PhD,Chennai,DevOps Engineer,React|Python|CSS|HTML|SQL,944019
9,PhD,Delhi,DevOps Engineer,Java,1139034
4,Bachelor,Bangalore,ML Engineer,Flask|Django,743973
13,Bachelor,Mumbai,ML Engineer,Django,1283217
10,PhD,Bangalore,Backend Developer,C++|HTML,1191859
12,Master,Mumbai,ML Engineer,C++|CSS|HTML|Django,1367247
4,PhD,Delhi,Data Scientist,Django|HTML|C++|JavaScript,924738
12,Bachelor,Chennai,Software Engineer,SQL|Node.js,1124206
8,PhD,Pune,DevOps Engineer,SQL,1067402
5,Bachelor,Delhi,Web Developer,JavaScript|HTML|Node.js|Flask,750038
10,PhD,Chennai,Frontend Developer,Java|SQL|Python|JavaScript,1211076
4,Bachelor,Mumbai,Software Engineer,C++|React|HTML,663266
13,PhD,Hyderabad,Data Scientist,SQL|C++|Django|Java,1465738
3,PhD,Chennai,DevOps Engineer,Django|Node.js|Python,848241
13,PhD,Bangalore,Backend Developer,Flask|Node.js,1350315
3,PhD,Chennai,DevOps Engineer,Django|C++,824775
2,Bachelor,Hyderabad,Web Developer,JavaScript|Java|Flask|Django,577253
8,Master,Mumbai,Software Engineer,Java|Flask|HTML|C++,1008164
9,Master,Chennai,Software Engineer,Flask|React|C++|CSS,1065629
11,Bachelor,Pune,ML Engineer,C++|Node.js|JavaScript|HTML,1242308
15,PhD,Delhi,ML Engineer,Java|SQL|CSS|Flask,1621736
4,PhD,Chennai,Backend Developer,CSS|Flask|C++|Python|Node.js,888586
7,PhD,Hyderabad,Software Engineer,C++|Python|Node.js,992928
10,PhD,Delhi,DevOps Engineer,JavaScript|React|Python|SQL,1274964
2,Master,Mumbai,ML Engineer,Node.js|JavaScript|C++|SQL,781574
7,PhD,Chennai,Frontend Developer,JavaScript|SQL|Java|C++|Python,1069620
9,Master,Bangalore,Frontend Developer,React|HTML|Python|Flask|Django,1126545
10,PhD,Chennai,Data Scientist,C++|Node.js|React|Java|SQL,1344023
1,Bachelor,Chennai,Data Scientist,JavaScript|Python|Java,566839
10,Master,Mumbai,Web Developer,JavaScript|Flask|SQL,1119808
9,Bachelor,Delhi,Web Developer,Node.js|Python,953053
14,PhD,Hyderabad,ML Engineer,JavaScript|Flask|Java|C++|HTML,1587477
1,Master,Mumbai,ML Engineer,React|HTML|Python|CSS,708606
7,PhD,Pune,Frontend Developer,JavaScript,947731
3,Master,Mumbai,Web Developer,C++|Python,670991
2,PhD,Delhi,Data Scientist,SQL|React,781588
8,Master,Bangalore,Backend Developer,React|HTML|JavaScript,1017132
7,Master,Hyderabad,Data Scientist,React,965850
13,Bachelor,Bangalore,Backend Developer,React|Django,1226751
13,PhD,Bangalore,Backend Developer,Node.js,1315394
9,Bachelor,Pune,ML Engineer,Node.js,1051830
4,Master,Bangalore,ML Engineer,CSS|Django|JavaScript|Node.js|Python,899024
8,Master,Bangalore,Frontend Developer,HTML|Flask|SQL,996133
10,Master,Delhi,DevOps Engineer,SQL|Python|Flask,1187563
13,Bachelor,Pune,Data Scientist,HTML|Flask|JavaScript|CSS,1338594
9,PhD,Bangalore,ML Engineer,HTML,1176340
8,Bachelor,Mumbai,DevOps Engineer,JavaScript|Flask|Django|Node.js|SQL,1038967
5,Master,Chennai,Web Developer,Flask|Node.js|HTML,816053
13,Bachelor,Delhi,Backend Developer,React|Django|SQL|HTML,1271261
2,Bachelor,Mumbai,Software Engineer,Flask,483291
3,PhD,Hyderabad,Backend Developer,Flask|React|Java|Python|HTML,826633
9,PhD,Chennai,Web Developer,HTML,1102003
3,Master,Bangalore,DevOps Engineer,Flask|CSS|C++,761050
13,Bachelor,Delhi,Data Scientist,CSS|Django|React,1306761
6,Bachelor,Pune,DevOps Engineer,JavaScript,799067
13,PhD,Chennai,Web Developer,Java|Django|React|CSS|JavaScript,1417459
1,Bachelor,Delhi,Backend Developer,React|Python|Django|Flask,532823
14,Master,Pune,Data Scientist,JavaScript|React|SQL|C++|Node.js,1488144
11,Bachelor,Pune,Backend Developer,Java,1069526
14,Bachelor,Delhi,ML Engineer,CSS|C++|SQL|Django|Java,1439007
2,Bachelor,Delhi,Backend Developer,CSS|HTML,543555
4,Bachelor,Bangalore,Backend Developer,Node.js|HTML|SQL|Java|Python,733353
2,Bachelor,Pune,Backend Developer,Node.js|Django|React|SQL|Java,622962
9,PhD,Pune,DevOps Engineer,Python|Java|Node.js|HTML,1235025
5,Bachelor,Pune,Backend Developer,HTML|Flask|Node.js|SQL,762448
2,Bachelor,Delhi,DevOps Engineer,SQL|Java|Node.js,624865
7,PhD,Pune,Backend Developer,CSS|SQL|HTML|React,1041859
0,Bachelor,Chennai,Backend Developer,C++|Django,414046
2,Master,Chennai,ML Engineer,CSS|Node.js|HTML,755712
11,Master,Mumbai,DevOps Engineer,JavaScript,1185444
6,Bachelor,Delhi,Web Developer,CSS|C++|JavaScript|Java|HTML,853913
4,Bachelor,Pune,Web Developer,C++,649544
3,Bachelor,Mumbai,Data Scientist,Node.js|Django|Java,702796
4,Master,Pune,Backend Developer,SQL|C++|HTML|Java,796127
4,PhD,Bangalore,Data Scientist,Node.js|CSS|JavaScript|HTML|Java,954754
4,PhD,Pune,Frontend Developer,Django|Python|Node.js|SQL|C++,887256
2,Master,Mumbai,Frontend Developer,Django,606374
2,Master,Delhi,Software Engineer,SQL,569520
7,Bachelor,Chennai,DevOps Engineer,Python|React|C++,939825
4,Master,Mumbai,Backend Developer,Django|C++|Node.js,776038
6,Master,Mumbai,DevOps Engineer,Java,899454
3,Master,Chennai,Web Developer,SQL,648493
8,Master,Pune,DevOps Engineer,Java,1020277
13,PhD,Mumbai,Web Developer,Node.js,1330349
9,PhD,Delhi,ML Engineer,C++,1179728
14,Master,Delhi,ML Engineer,Node.js|Python|C++|Flask|JavaScript,1525924
1,Master,Mumbai,Data Scientist,Flask,626609
2,Master,Mumbai,ML Engineer,React|JavaScript|Node.js,763876
5,Bachelor,Pune,Frontend Developer,JavaScript|React,735741
11,PhD,Mumbai,ML Engineer,Flask|Java|React|SQL|C++,1411749
4,Master,Chennai,Frontend Developer,React|SQL,720647
0,Master,Bangalore,Data Scientist,Django|C++|Python,585712
2,PhD,Chennai,Data Scientist,JavaScript|Java|C++|Python|Flask,851787
7,PhD,Pune,Data Scientist,HTML|React|JavaScript|Java|Node.js,1164623
11,Bachelor,Hyderabad,ML Engineer,Node.js|JavaScript|Django,1207541
1,Bachelor,Chennai,Web Developer,SQL|Java|JavaScript|C++,533360
8,Master,Mumbai,Software Engineer,SQL|CSS|Flask|Java,992797
15,PhD,Hyderabad,ML Engineer,SQL|JavaScript,1559266
12,PhD,Hyderabad,Web Developer,SQL,1270706
0,Bachelor,Delhi,Frontend Developer,Node.js|Java,407961
5,Bachelor,Mumbai,Backend Developer,C++|SQL|Flask,772870
6,Master,Mumbai,Data Scientist,Node.js|Java,939495
12,Bachelor,Hyderabad,Web Developer,Python|Java,1124228
14,Master,Bangalore,Data Scientist,HTML,1389076
4,Master,Chennai,DevOps Engineer,HTML|React,809627
3,PhD,Bangalore,Frontend Developer,Django|JavaScript,735754
15,PhD,Mumbai,ML Engineer,C++|HTML|JavaScript,1606936
0,PhD,Chennai,Software Engineer,JavaScript|Node.js|C++|CSS,610921
1,PhD,Delhi,Backend Developer,Java|Python,621994
1,Master,Chennai,Frontend Developer,HTML|Python,540165
6,PhD,Hyderabad,Frontend Developer,C++|HTML|CSS|Python|React,989710
10,Bachelor,Delhi,DevOps Engineer,React|SQL|Java,1111311
